Date,Open,High,Low,Close,Adj Close,Volume
2020-11-06,1108.000000,1121.099976,1091.699951,1112.750000,1034.627930,8807127
2020-11-09,1129.300049,1146.000000,1121.150024,1136.550049,1056.757080,10160320
2020-11-10,1113.849976,1113.849976,1078.000000,1091.050049,1014.451477,15622869
2020-11-11,1096.000000,1126.349976,1087.000000,1122.500000,1043.693481,12514800
2020-11-12,1128.099976,1142.000000,1113.750000,1117.750000,1039.276855,9180976
2020-11-13,1120.000000,1133.000000,1117.000000,1124.199951,1045.274048,6363212
2020-11-14,1137.000000,1139.650024,1131.099976,1133.449951,1053.874512,1136144
2020-11-17,1144.750000,1145.000000,1112.650024,1123.699951,1044.809204,12813968
2020-11-18,1128.500000,1132.699951,1101.449951,1110.550049,1032.582275,9839468
2020-11-19,1100.000000,1114.699951,1093.800049,1096.750000,1019.751160,10092343
2020-11-20,1106.000000,1109.000000,1091.099976,1103.349976,1025.887695,8063554
2020-11-23,1105.000000,1144.800049,1101.949951,1139.849976,1059.825439,10546363
2020-11-24,1145.000000,1154.900024,1133.349976,1140.050049,1060.011353,8515426
2020-11-25,1137.000000,1143.500000,1111.250000,1115.650024,1037.324341,8958701
2020-11-26,1119.949951,1119.949951,1098.300049,1113.199951,1035.046387,10962256
2020-11-27,1118.000000,1121.000000,1091.000000,1100.000000,1022.773010,25306145
2020-12-01,1105.050049,1140.250000,1105.050049,1137.849976,1057.965576,8933802
2020-12-02,1134.000000,1147.449951,1121.000000,1140.900024,1060.801514,6741637
2020-12-03,1147.000000,1147.000000,1122.699951,1126.449951,1047.366089,16212632
2020-12-04,1125.000000,1137.000000,1115.000000,1134.650024,1054.990356,10564055
2020-12-07,1147.300049,1153.000000,1136.000000,1143.500000,1063.218994,7792141
2020-12-08,1145.000000,1167.000000,1145.000000,1153.349976,1072.377563,12308330
2020-12-09,1168.050049,1179.500000,1157.000000,1175.199951,1092.693604,10039346
2020-12-10,1157.400024,1171.650024,1150.000000,1167.750000,1085.766479,9488782
2020-12-11,1159.699951,1171.949951,1155.250000,1163.199951,1081.535767,10574009
2020-12-14,1169.400024,1172.599976,1148.199951,1164.550049,1082.791260,6728187
2020-12-15,1156.000000,1163.699951,1152.000000,1154.599976,1073.539673,6905926
2020-12-16,1160.000000,1168.900024,1153.599976,1165.699951,1083.860352,7788404
2020-12-17,1165.900024,1168.900024,1156.199951,1159.199951,1077.816895,6658153
2020-12-18,1182.849976,1195.000000,1175.599976,1189.800049,1106.268555,15995676
2020-12-21,1188.000000,1209.750000,1152.050049,1177.300049,1094.646118,10858352
2020-12-22,1182.000000,1223.849976,1176.099976,1220.500000,1134.812988,10901851
2020-12-23,1238.000000,1258.849976,1230.550049,1253.050049,1165.078003,15878346
2020-12-24,1249.900024,1249.900024,1226.000000,1236.050049,1149.271606,7313885
2020-12-28,1238.449951,1248.000000,1236.000000,1240.300049,1153.223145,4607051
2020-12-29,1235.000000,1254.449951,1235.000000,1250.300049,1162.520996,6878105
2020-12-30,1253.000000,1253.300049,1238.150024,1246.800049,1159.266846,5194690
2020-12-31,1243.000000,1258.400024,1239.000000,1255.800049,1167.635010,7430470
2021-01-01,1257.900024,1265.500000,1255.800049,1260.449951,1171.958374,4253550
2021-01-04,1269.000000,1290.000000,1261.150024,1288.250000,1197.806641,7208454
2021-01-05,1282.000000,1299.000000,1275.050049,1293.800049,1202.967041,8145280
2021-01-06,1300.000000,1302.000000,1268.050049,1282.099976,1192.088379,7161715
2021-01-07,1296.000000,1297.650024,1255.500000,1262.150024,1173.539063,10954918
2021-01-08,1278.250000,1316.800049,1278.250000,1312.099976,1219.982300,13186251
2021-01-11,1342.099976,1383.349976,1340.000000,1376.199951,1279.582031,20528626
2021-01-12,1378.000000,1378.000000,1360.000000,1371.750000,1275.444336,8309868
2021-01-13,1373.849976,1392.800049,1360.000000,1387.150024,1289.763062,14442997
2021-01-14,1360.000000,1384.000000,1318.449951,1370.500000,1274.282104,27521697
2021-01-15,1360.000000,1364.449951,1340.000000,1344.949951,1250.525879,15018441
2021-01-18,1338.000000,1340.000000,1306.000000,1312.050049,1219.935669,8861765
2021-01-19,1320.000000,1331.000000,1312.000000,1316.650024,1224.212891,5585744
2021-01-20,1320.550049,1348.400024,1320.550049,1339.449951,1245.411987,8225838
2021-01-21,1350.000000,1361.050049,1335.000000,1339.699951,1245.644531,6142421
2021-01-22,1327.000000,1356.000000,1326.550049,1340.849976,1246.713745,9646591
2021-01-25,1345.000000,1347.900024,1313.000000,1325.099976,1232.069580,6542611
2021-01-27,1319.599976,1327.550049,1285.099976,1301.000000,1209.661621,8133665
2021-01-28,1291.800049,1296.449951,1272.550049,1276.199951,1186.602661,4660690
2021-01-29,1286.250000,1291.150024,1231.000000,1239.050049,1152.060913,12183519
2021-02-01,1250.550049,1277.949951,1241.000000,1260.900024,1172.376953,8880279
2021-02-02,1280.000000,1294.400024,1263.599976,1271.250000,1182.000122,6892490
2021-02-03,1277.650024,1304.000000,1273.000000,1284.650024,1194.459473,8182968
2021-02-04,1285.000000,1293.400024,1272.050049,1279.349976,1189.531616,5032240
2021-02-05,1286.400024,1288.750000,1262.000000,1272.099976,1182.790405,5477481
2021-02-08,1285.500000,1310.000000,1275.500000,1303.550049,1212.032715,6921922
2021-02-09,1306.900024,1332.000000,1297.849976,1305.550049,1213.892212,7965949
2021-02-10,1295.800049,1304.349976,1283.599976,1296.500000,1205.477539,5951207
2021-02-11,1289.000000,1296.000000,1283.050049,1292.650024,1201.897827,4673317
2021-02-12,1305.000000,1323.750000,1301.550049,1309.800049,1217.843872,5797875
2021-02-15,1320.000000,1328.400024,1307.099976,1309.650024,1217.704346,4363513
2021-02-16,1314.000000,1319.750000,1286.000000,1290.400024,1199.805786,6896421
2021-02-17,1290.400024,1294.500000,1275.000000,1281.300049,1191.344727,4575741
2021-02-18,1276.000000,1306.000000,1275.000000,1292.449951,1201.711670,6437551
2021-02-19,1296.099976,1299.500000,1276.800049,1291.300049,1200.642578,5389696
2021-02-22,1295.000000,1308.550049,1260.000000,1265.199951,1176.374756,7371303
2021-02-23,1271.150024,1291.000000,1257.550049,1266.349976,1177.444092,6612942
2021-02-24,1260.050049,1276.599976,1252.000000,1274.300049,1184.836060,4537258
2021-02-25,1288.449951,1299.750000,1272.000000,1274.550049,1185.068481,8788221
2021-02-26,1269.000000,1274.300049,1244.750000,1253.300049,1165.310425,15132388
2021-03-01,1263.300049,1284.500000,1259.000000,1267.000000,1178.048584,5756286
2021-03-02,1282.250000,1310.000000,1279.199951,1304.500000,1212.915649,10461434
2021-03-03,1319.199951,1347.000000,1308.000000,1343.550049,1249.224243,9056399
2021-03-04,1335.000000,1363.849976,1325.900024,1330.349976,1236.951050,12041941
2021-03-05,1328.500000,1340.000000,1305.050049,1316.699951,1224.259277,6486176
2021-03-08,1324.800049,1346.099976,1317.199951,1335.750000,1241.971924,5119392
2021-03-09,1329.500000,1350.449951,1318.750000,1345.550049,1251.083862,6518173
2021-03-10,1356.900024,1374.000000,1355.000000,1368.150024,1272.097290,7925984
2021-03-12,1373.000000,1391.699951,1370.050049,1374.849976,1278.326782,9462061
2021-03-15,1370.000000,1379.900024,1358.500000,1373.599976,1277.164429,6658635
2021-03-16,1386.050049,1406.000000,1380.500000,1384.000000,1286.834229,9352771
2021-03-17,1392.250000,1400.000000,1382.000000,1387.000000,1289.623657,7626744
2021-03-18,1393.750000,1393.750000,1313.500000,1337.099976,1243.227051,10961755
2021-03-19,1330.000000,1355.199951,1318.000000,1344.449951,1250.061157,12767112
2021-03-22,1350.099976,1376.000000,1336.099976,1370.800049,1274.561157,4862758
2021-03-23,1372.449951,1383.250000,1359.599976,1371.550049,1275.258789,7165335
2021-03-24,1357.849976,1370.449951,1346.250000,1353.750000,1258.708130,6134303
2021-03-25,1346.750000,1352.500000,1327.599976,1333.800049,1240.158936,8749994
2021-03-26,1344.699951,1356.699951,1332.000000,1336.199951,1242.390259,4922071
2021-03-30,1346.900024,1400.000000,1336.150024,1385.300049,1288.043213,10546381
2021-03-31,1382.000000,1388.000000,1363.300049,1368.050049,1272.004272,8220987
2021-04-01,1380.000000,1391.599976,1371.000000,1385.199951,1287.950195,5675155
2021-04-05,1391.000000,1425.000000,1387.000000,1409.900024,1310.916016,9479572
2021-04-06,1423.000000,1426.000000,1406.449951,1411.050049,1311.985229,5793571
2021-04-07,1410.250000,1434.949951,1406.599976,1430.199951,1329.791016,5879234
2021-04-08,1430.000000,1451.699951,1421.000000,1439.849976,1338.763428,5654434
2021-04-09,1455.000000,1455.000000,1430.050049,1441.050049,1339.879150,6052712
2021-04-12,1474.000000,1477.550049,1415.000000,1425.750000,1325.653442,20384532
2021-04-13,1433.000000,1435.250000,1375.000000,1397.150024,1299.061279,14855206
2021-04-15,1332.300049,1366.400024,1320.000000,1360.750000,1265.216797,25342491
2021-04-16,1365.000000,1370.849976,1346.599976,1353.750000,1258.708130,10879878
2021-04-19,1340.000000,1379.699951,1332.349976,1362.550049,1266.890381,12508028
2021-04-20,1379.000000,1379.000000,1342.400024,1351.349976,1256.476563,8560766
2021-04-22,1355.550049,1364.800049,1345.150024,1351.099976,1256.244019,6622446
2021-04-23,1343.000000,1348.400024,1331.000000,1333.800049,1240.158936,7316262
2021-04-26,1332.250000,1351.300049,1321.000000,1343.550049,1249.224243,7088606
2021-04-27,1346.000000,1353.000000,1340.150024,1348.500000,1253.826660,3636115
2021-04-28,1358.000000,1359.500000,1344.599976,1356.000000,1260.800171,4879234
2021-04-29,1368.000000,1369.000000,1351.400024,1356.349976,1261.125610,5412357
2021-04-30,1346.300049,1373.900024,1345.900024,1354.349976,1259.265869,8354677
2021-05-03,1340.800049,1361.000000,1338.000000,1352.050049,1257.127808,4560337
2021-05-04,1354.000000,1354.949951,1324.099976,1329.400024,1236.067627,4887060
2021-05-05,1341.099976,1343.900024,1327.800049,1341.500000,1247.318237,3939788
2021-05-06,1345.000000,1364.699951,1337.400024,1361.599976,1266.006958,4810090
2021-05-07,1365.300049,1373.050049,1348.500000,1352.550049,1257.592529,4991435
2021-05-10,1349.849976,1352.900024,1335.050049,1339.550049,1245.505127,7195348
2021-05-11,1336.900024,1341.000000,1325.099976,1330.650024,1237.229980,6420988
2021-05-12,1330.000000,1330.000000,1314.500000,1327.000000,1233.836182,5241898
2021-05-14,1326.849976,1326.849976,1311.300049,1316.400024,1223.980347,4824609
2021-05-17,1320.300049,1334.949951,1320.300049,1329.400024,1236.067627,5017129
2021-05-18,1338.000000,1344.599976,1329.500000,1340.000000,1245.923584,5620150
2021-05-19,1342.000000,1357.449951,1333.250000,1337.000000,1243.134155,4435878
2021-05-20,1348.400024,1349.099976,1335.000000,1339.300049,1245.272705,4490092
2021-05-21,1347.500000,1357.500000,1346.349976,1354.500000,1259.405396,4969733
2021-05-24,1356.650024,1363.000000,1345.099976,1348.050049,1253.408325,4225371
2021-05-25,1358.000000,1368.000000,1354.449951,1361.599976,1266.006958,4099340
2021-05-26,1367.900024,1400.000000,1362.050049,1397.250000,1299.154297,6850024
2021-05-27,1404.199951,1416.250000,1391.699951,1402.250000,1303.803223,15365391
2021-05-28,1409.750000,1414.000000,1396.099976,1405.050049,1306.406494,4261312
2021-05-31,1401.500000,1401.500000,1383.000000,1393.750000,1309.883911,4429904
2021-06-01,1400.000000,1401.000000,1378.650024,1387.199951,1303.728027,4791325
2021-06-02,1380.750000,1391.949951,1365.000000,1378.650024,1295.692627,9272276
2021-06-03,1388.099976,1399.000000,1377.050049,1389.650024,1306.030762,5115645
2021-06-04,1393.949951,1396.900024,1377.650024,1385.650024,1302.271362,4194328
2021-06-07,1391.000000,1392.000000,1377.300049,1389.650024,1306.030762,5154576
2021-06-08,1396.000000,1421.750000,1395.550049,1412.949951,1327.928589,7360630
2021-06-09,1413.400024,1425.000000,1404.599976,1415.300049,1330.137329,5394317
2021-06-10,1424.000000,1429.000000,1419.000000,1424.300049,1338.595825,3496575
2021-06-11,1430.099976,1451.599976,1429.449951,1446.900024,1359.835815,6140828
2021-06-14,1471.000000,1477.000000,1453.449951,1461.800049,1373.839233,7132294
2021-06-15,1464.000000,1476.000000,1463.000000,1473.900024,1385.211060,5403104
2021-06-16,1472.699951,1489.449951,1467.500000,1480.599976,1391.507813,7661710
2021-06-17,1475.099976,1502.650024,1475.099976,1495.300049,1405.323486,7677951
2021-06-18,1509.000000,1515.800049,1487.400024,1503.300049,1412.842041,13533974
2021-06-21,1493.000000,1505.800049,1484.199951,1500.300049,1410.022583,5454052
2021-06-22,1509.699951,1521.449951,1502.099976,1511.849976,1420.877563,6427862
2021-06-23,1525.000000,1525.000000,1498.650024,1503.150024,1412.701050,5529809
2021-06-24,1517.000000,1568.750000,1511.199951,1559.199951,1465.378174,10785137
2021-06-25,1572.000000,1578.000000,1543.000000,1574.199951,1479.475708,9780240
2021-06-28,1572.900024,1580.150024,1560.599976,1571.800049,1477.220215,5019178
2021-06-29,1561.000000,1573.650024,1559.199951,1563.050049,1468.996704,5913567
2021-06-30,1572.050049,1591.000000,1572.050049,1580.800049,1485.678711,6058722
2021-07-01,1576.849976,1576.849976,1559.050049,1560.400024,1466.506104,4814317
2021-07-02,1558.949951,1569.449951,1542.599976,1567.800049,1473.460938,5166064
2021-07-05,1569.150024,1585.000000,1561.050049,1578.949951,1483.939941,4058338
2021-07-06,1573.699951,1586.750000,1557.099976,1562.199951,1468.197876,4089574
2021-07-07,1566.050049,1570.550049,1544.650024,1564.599976,1470.453247,4797120
2021-07-08,1568.000000,1576.000000,1549.000000,1560.750000,1466.835083,3326813
2021-07-09,1556.000000,1569.900024,1551.000000,1562.900024,1468.855713,3436594
2021-07-12,1570.550049,1578.000000,1533.750000,1547.849976,1454.711182,4588982
2021-07-13,1556.400024,1556.400024,1536.300049,1544.949951,1451.985718,4456160
2021-07-14,1554.000000,1582.800049,1538.099976,1576.900024,1482.013428,5657716
2021-07-15,1557.900024,1596.849976,1556.000000,1580.800049,1485.678711,10021355
2021-07-16,1573.750000,1574.650024,1549.599976,1555.449951,1461.854004,6265593
2021-07-19,1544.699951,1552.900024,1537.550049,1541.699951,1448.931396,5669162
2021-07-20,1538.300049,1557.699951,1538.000000,1550.050049,1456.778809,5069939
2021-07-22,1561.400024,1592.849976,1561.400024,1590.199951,1494.512939,7854575
2021-07-23,1588.550049,1598.500000,1585.050049,1590.449951,1494.748047,4179719
2021-07-26,1594.099976,1611.650024,1594.099976,1603.900024,1507.388550,4586710
2021-07-27,1605.000000,1609.300049,1597.900024,1602.550049,1506.119751,5892859
2021-07-28,1605.099976,1607.599976,1585.500000,1605.599976,1508.986206,4686788
2021-07-29,1600.099976,1620.000000,1600.099976,1617.000000,1519.700439,4660873
2021-07-30,1610.000000,1623.400024,1606.150024,1610.500000,1513.591553,6234257
2021-08-02,1627.449951,1634.750000,1619.199951,1631.550049,1533.374878,5553389
2021-08-03,1647.000000,1658.650024,1635.599976,1655.199951,1555.601807,5513668
2021-08-04,1669.099976,1679.900024,1639.050049,1649.250000,1550.009766,6740391
2021-08-05,1649.500000,1666.000000,1647.050049,1653.550049,1554.051025,5420536
2021-08-06,1657.000000,1660.650024,1644.000000,1650.199951,1550.902588,3754855
2021-08-09,1661.000000,1667.449951,1646.400024,1663.300049,1563.214233,5018477
2021-08-10,1668.000000,1680.000000,1661.050049,1677.250000,1576.324951,6846517
2021-08-11,1674.800049,1684.000000,1668.000000,1677.550049,1576.606934,4899639
2021-08-12,1679.150024,1696.500000,1674.000000,1689.599976,1587.931763,5659579
2021-08-13,1697.000000,1722.500000,1691.300049,1712.199951,1609.171875,5612790
2021-08-16,1707.699951,1719.949951,1690.099976,1704.400024,1601.841187,4564109
2021-08-17,1703.900024,1748.900024,1686.550049,1741.650024,1636.849854,9510390
2021-08-18,1729.000000,1755.500000,1727.000000,1733.449951,1629.143188,6686090
2021-08-20,1716.099976,1745.000000,1716.099976,1732.949951,1628.673218,6206972
2021-08-23,1735.750000,1753.150024,1732.000000,1738.750000,1634.124390,6189051
2021-08-24,1750.000000,1757.000000,1712.699951,1720.849976,1617.301392,7602939
2021-08-25,1718.000000,1746.900024,1718.000000,1735.550049,1631.116943,6153253
2021-08-26,1734.000000,1746.000000,1720.000000,1727.699951,1623.739258,5302248
2021-08-27,1725.000000,1727.699951,1705.199951,1708.800049,1605.976440,6698514
2021-08-30,1703.050049,1718.650024,1690.400024,1698.050049,1595.873413,6559667
2021-08-31,1700.150024,1715.000000,1685.849976,1706.449951,1603.767822,12255438
2021-09-01,1709.500000,1709.500000,1673.150024,1677.750000,1576.794922,7801974
2021-09-02,1677.349976,1694.300049,1662.650024,1689.099976,1587.461914,6830050
2021-09-03,1696.050049,1705.949951,1684.400024,1700.650024,1598.316772,5339139
2021-09-06,1705.150024,1732.000000,1699.349976,1730.400024,1626.276611,4876026
2021-09-07,1730.000000,1734.900024,1704.000000,1706.650024,1603.955933,3520341
2021-09-08,1700.849976,1700.849976,1682.949951,1693.250000,1591.362061,4584896
2021-09-09,1685.900024,1694.900024,1682.150024,1691.599976,1589.811401,3331674
2021-09-13,1683.000000,1701.500000,1675.199951,1691.900024,1590.093628,4662374
2021-09-14,1695.949951,1695.949951,1678.599976,1686.150024,1584.689331,4945167
2021-09-15,1693.250000,1715.099976,1690.199951,1711.449951,1608.466919,4062344
2021-09-16,1715.199951,1719.250000,1691.449951,1702.250000,1599.820679,3246568
2021-09-17,1697.000000,1718.000000,1684.449951,1691.300049,1589.529297,7454864
2021-09-20,1685.000000,1707.699951,1677.949951,1687.849976,1586.286987,5660743
2021-09-21,1700.000000,1726.750000,1684.650024,1718.449951,1615.045776,4672222
2021-09-22,1717.000000,1738.900024,1713.050049,1716.900024,1613.588989,4553892
2021-09-23,1732.000000,1745.000000,1721.099976,1742.550049,1637.695801,3826090
2021-09-24,1758.000000,1788.000000,1752.449951,1763.849976,1657.713867,8280446
2021-09-27,1768.750000,1769.000000,1718.099976,1721.150024,1617.583496,5045337
2021-09-28,1710.000000,1710.000000,1675.000000,1687.099976,1585.582153,6557197
2021-09-29,1659.250000,1701.400024,1655.000000,1692.250000,1590.422363,7792548
2021-09-30,1703.000000,1703.000000,1670.099976,1675.199951,1574.398193,6914031
2021-10-01,1665.099976,1678.949951,1661.250000,1665.150024,1564.953003,5733906
2021-10-04,1672.500000,1688.000000,1665.400024,1678.750000,1577.734741,2947154
2021-10-05,1671.000000,1702.949951,1663.000000,1692.800049,1590.939209,4373310
2021-10-06,1702.099976,1709.000000,1670.000000,1673.550049,1572.847656,4271698
2021-10-07,1687.000000,1704.199951,1676.650024,1691.000000,1589.247559,5476108
2021-10-08,1705.250000,1731.500000,1698.400024,1723.849976,1620.120728,4738376
2021-10-11,1682.000000,1730.000000,1663.699951,1690.949951,1589.200562,8840633
2021-10-12,1677.000000,1689.000000,1662.000000,1685.150024,1583.749634,7439300
2021-10-13,1695.949951,1713.650024,1680.050049,1709.199951,1606.352417,7104171
2021-10-14,1754.000000,1783.599976,1698.199951,1715.750000,1612.508301,19655776
2021-10-18,1740.000000,1799.000000,1740.000000,1792.150024,1684.311035,13438109
2021-10-19,1814.000000,1834.500000,1782.300049,1822.150024,1712.505859,10324260
2021-10-20,1829.400024,1848.000000,1794.050049,1802.349976,1693.897339,5876115
2021-10-21,1814.000000,1814.000000,1746.849976,1753.650024,1648.127686,8779629
2021-10-22,1749.900024,1763.199951,1707.000000,1719.800049,1616.314697,7369809
2021-10-25,1722.050049,1729.750000,1687.199951,1707.550049,1604.801636,5905209
2021-10-26,1710.050049,1726.599976,1695.900024,1703.699951,1615.373535,5871709
2021-10-27,1709.099976,1734.150024,1701.150024,1728.949951,1639.314575,5090259
2021-10-28,1719.349976,1724.750000,1692.050049,1703.900024,1615.563354,5329972
2021-10-29,1699.000000,1712.599976,1661.050049,1667.750000,1581.287598,5875091
2021-11-01,1677.500000,1707.199951,1676.000000,1700.050049,1611.913086,3636806
2021-11-02,1695.000000,1706.449951,1686.349976,1697.900024,1609.874146,3471772
2021-11-03,1709.000000,1717.449951,1699.000000,1702.500000,1614.235840,3530713
2021-11-04,1715.000000,1717.000000,1705.000000,1708.699951,1620.114380,483407
2021-11-08,1730.000000,1741.000000,1703.000000,1737.500000,1647.421265,5245903
2021-11-09,1734.750000,1750.000000,1726.000000,1742.500000,1652.162231,4016134
2021-11-10,1726.000000,1750.949951,1721.949951,1740.150024,1649.934082,4780368
2021-11-11,1732.949951,1739.750000,1709.000000,1733.300049,1643.439087,4731349
2021-11-12,1743.000000,1782.849976,1738.050049,1780.199951,1687.907593,5069009
2021-11-15,1782.099976,1800.000000,1775.500000,1787.150024,1694.497314,4354074
2021-11-16,1790.000000,1808.949951,1777.000000,1792.300049,1699.380249,6034233
2021-11-17,1792.550049,1802.000000,1780.699951,1787.449951,1694.781616,4732492
2021-11-18,1781.599976,1789.449951,1759.000000,1779.400024,1687.149048,4326924
2021-11-22,1784.000000,1785.400024,1751.150024,1759.400024,1668.185913,6621839
2021-11-23,1735.099976,1747.250000,1710.000000,1736.900024,1646.852417,8436160
2021-11-24,1740.000000,1740.500000,1688.000000,1696.000000,1608.072876,7333061
2021-11-25,1700.000000,1726.199951,1696.949951,1722.400024,1633.104248,4476260
2021-11-26,1702.550049,1718.349976,1684.000000,1691.650024,1603.948364,4494181
2021-11-29,1691.000000,1712.000000,1669.150024,1696.349976,1608.404785,3942776
2021-11-30,1704.550049,1729.900024,1700.050049,1712.650024,1623.859619,14808963
2021-12-01,1715.000000,1741.900024,1713.000000,1714.900024,1625.993042,5193264
2021-12-02,1715.000000,1750.500000,1711.349976,1748.250000,1657.614014,5559574
2021-12-03,1771.099976,1786.650024,1732.550049,1735.550049,1645.572510,6754012
2021-12-06,1730.000000,1733.949951,1691.500000,1695.300049,1607.409180,3991449
2021-12-07,1701.099976,1724.900024,1694.000000,1711.650024,1622.911377,4202122
2021-12-08,1733.000000,1759.800049,1732.599976,1753.349976,1662.449585,3029169
2021-12-09,1759.000000,1769.400024,1742.000000,1763.449951,1672.025879,2082171
2021-12-10,1760.000000,1763.750000,1746.000000,1759.250000,1668.043823,1823469
2021-12-13,1767.050049,1771.349976,1738.800049,1744.650024,1654.200684,4040584
2021-12-14,1730.900024,1763.000000,1710.349976,1752.150024,1661.312012,4768144
2021-12-15,1745.000000,1747.949951,1721.199951,1734.199951,1644.292358,3053149
2021-12-16,1762.650024,1777.599976,1758.000000,1771.599976,1679.753418,4481031
2021-12-17,1820.000000,1842.000000,1806.750000,1820.849976,1726.450317,18887243
2021-12-20,1801.699951,1829.650024,1787.300049,1798.900024,1705.638062,5773891
2021-12-21,1801.000000,1838.000000,1801.000000,1811.599976,1717.679688,5353584
2021-12-22,1825.000000,1829.150024,1812.349976,1824.699951,1730.100464,4156428
2021-12-23,1831.250000,1861.599976,1827.000000,1857.599976,1761.294922,4112933
2021-12-24,1872.949951,1875.750000,1854.000000,1863.500000,1766.889038,3780347
2021-12-27,1860.000000,1874.500000,1845.050049,1866.150024,1769.401611,2647733
2021-12-28,1880.699951,1895.900024,1878.400024,1888.000000,1790.118896,3340933
2021-12-29,1883.500000,1893.800049,1876.400024,1885.550049,1787.795898,3236635
2021-12-30,1884.500000,1909.800049,1874.349976,1892.849976,1794.717285,4584738
2021-12-31,1890.000000,1898.349976,1871.650024,1887.750000,1789.881836,4619420
2022-01-03,1887.750000,1914.050049,1887.750000,1898.449951,1800.026855,3329616
2022-01-04,1898.449951,1906.650024,1878.000000,1899.150024,1800.690918,3921999
2022-01-05,1900.000000,1902.900024,1840.000000,1844.650024,1749.016235,6995719
2022-01-06,1828.000000,1828.000000,1800.000000,1817.800049,1723.558472,6449205
2022-01-07,1815.449951,1836.000000,1806.800049,1814.300049,1720.239746,4834389
2022-01-10,1815.000000,1869.900024,1813.000000,1850.750000,1754.800049,7857560
2022-01-11,1855.000000,1870.000000,1850.150024,1855.599976,1759.398560,5142287
2022-01-12,1868.900024,1889.000000,1860.000000,1877.449951,1780.115845,5362535
2022-01-13,1905.000000,1912.500000,1866.349976,1896.800049,1798.462769,14277630
2022-01-14,1882.000000,1933.000000,1881.000000,1929.349976,1829.325073,7688506
2022-01-17,1938.550049,1953.900024,1930.500000,1939.500000,1838.948853,5262464
2022-01-18,1922.099976,1945.000000,1911.449951,1920.750000,1821.170898,3690315
2022-01-19,1916.000000,1916.000000,1862.849976,1867.050049,1770.255005,5747770
2022-01-20,1844.000000,1848.000000,1815.500000,1823.699951,1729.152344,5533463
2022-01-21,1795.000000,1808.000000,1776.000000,1785.699951,1693.122314,8252758
2022-01-24,1765.000000,1768.650024,1728.000000,1736.800049,1646.757813,7116712
2022-01-25,1726.599976,1740.000000,1700.500000,1722.150024,1632.867310,9137653
2022-01-27,1702.000000,1709.699951,1665.000000,1678.599976,1591.574951,11231734
2022-01-28,1681.000000,1727.550049,1679.500000,1686.199951,1598.781006,10998502
2022-01-31,1718.000000,1749.500000,1715.349976,1736.199951,1646.188599,8788872
2022-02-01,1766.099976,1780.000000,1734.699951,1772.050049,1680.180176,5119935
2022-02-02,1789.000000,1792.800049,1772.000000,1787.099976,1694.449951,4253717
2022-02-03,1779.000000,1779.000000,1734.000000,1738.550049,1648.416870,3832922
2022-02-04,1732.000000,1753.949951,1710.150024,1741.099976,1650.834717,4700077
2022-02-07,1722.199951,1732.000000,1695.400024,1715.000000,1626.087769,4310209
2022-02-08,1710.000000,1725.000000,1696.000000,1717.300049,1628.268677,6053401
2022-02-09,1735.000000,1743.000000,1725.000000,1737.300049,1647.231812,3867244
2022-02-10,1755.650024,1773.900024,1748.750000,1769.599976,1677.857178,4334630
2022-02-11,1740.000000,1745.949951,1713.000000,1721.349976,1632.108521,7551371
2022-02-14,1690.000000,1718.550049,1678.250000,1682.199951,1594.988281,7459637
2022-02-15,1699.000000,1746.750000,1690.449951,1738.250000,1648.132446,4669915
2022-02-16,1738.250000,1755.449951,1726.849976,1733.300049,1643.439087,5350642
2022-02-17,1744.000000,1749.000000,1720.300049,1724.800049,1635.379761,3937950
2022-02-18,1710.000000,1722.500000,1703.500000,1706.949951,1618.455078,5602215
2022-02-21,1701.000000,1737.300049,1691.500000,1730.699951,1640.973877,5120890
2022-02-22,1699.900024,1751.000000,1691.050049,1734.349976,1644.434570,8878515
2022-02-23,1750.000000,1758.250000,1733.400024,1742.849976,1652.494019,5478811
2022-02-24,1690.099976,1714.949951,1670.500000,1678.150024,1591.148193,13592379
2022-02-25,1715.000000,1728.150024,1677.000000,1694.599976,1606.745483,9737281
2022-02-28,1682.199951,1728.050049,1665.000000,1715.599976,1626.656738,15076542
2022-03-02,1710.000000,1714.400024,1691.000000,1702.800049,1614.520508,6771489
2022-03-03,1720.199951,1733.900024,1705.550049,1720.849976,1631.634644,7344147
2022-03-04,1695.250000,1736.000000,1681.000000,1723.300049,1633.957520,9074499
2022-03-07,1697.000000,1751.000000,1696.000000,1739.849976,1649.649536,9742588
2022-03-08,1718.449951,1800.000000,1718.449951,1778.199951,1686.011353,10984500
2022-03-09,1791.000000,1831.599976,1791.000000,1813.349976,1719.338989,10193515
2022-03-10,1844.750000,1844.750000,1810.199951,1825.900024,1731.238281,6547182
2022-03-11,1814.000000,1831.400024,1811.000000,1822.000000,1727.540649,4758657
2022-03-14,1831.550049,1895.000000,1831.550049,1890.699951,1792.678955,10289724
2022-03-15,1888.349976,1888.349976,1830.000000,1839.300049,1743.943726,7140443
2022-03-16,1865.000000,1893.949951,1849.000000,1889.400024,1791.446411,5233979
2022-03-17,1923.300049,1923.300049,1833.050049,1854.599976,1758.450317,17731459
2022-03-21,1861.000000,1886.900024,1841.099976,1853.050049,1756.980713,8362085
2022-03-22,1850.000000,1890.000000,1839.000000,1887.400024,1789.549805,5709382
